File,Line,Code
Evolve-main/trading/meta_agents/step_handlers.py,97,# TODO: Add more validation if needed
Evolve-main/trading/meta_agents/task_handlers.py,368,# TODO: Implement command execution logic
Evolve-main/trading/meta_agents/task_handlers.py,388,# TODO: Implement API call logic
Evolve-main/trading/meta_agents/task_handlers.py,407,# TODO: Implement data processing logic
Evolve-main/trading/meta_agents/task_handlers.py,426,# TODO: Implement notification logic
Evolve-main/trading/meta_agents/workflow_engine.py,78,# TODO: Implement step execution logic
Evolve-main/trading/meta_agents/workflow_engine.py,156,# TODO: Implement workflow monitoring logic
Evolve-main/trading/meta_agents/scripts/manage_secrets.py,186,print(value)
Evolve-main/trading/meta_agents/services/cli_service.py,107,"print(f""{Fore.RED}Error: {message}{Style.RESET_ALL}"")"
Evolve-main/trading/meta_agents/services/cli_service.py,111,"print(f""{Fore.GREEN}Success: {message}{Style.RESET_ALL}"")"
Evolve-main/trading/meta_agents/services/cli_service.py,115,"print(f""{Fore.BLUE}Info: {message}{Style.RESET_ALL}"")"
Evolve-main/trading/meta_agents/services/cli_service.py,119,"print(f""{Fore.YELLOW}Warning: {message}{Style.RESET_ALL}"")"
Evolve-main/trading/meta_agents/services/cli_service.py,127,print(func.__doc__ or f'No help available for {arg}')
Evolve-main/trading/meta_agents/services/cli_service.py,132,"print(""\nAvailable commands:"")"
Evolve-main/trading/meta_agents/services/cli_service.py,138,"print(f""\n{command}: {doc}"")"
Evolve-main/trading/meta_agents/services/cli_service.py,162,print(os.getcwd())
Evolve-main/trading/meta_agents/services/cli_service.py,177,"print(f""{Fore.BLUE}{item}/{Style.RESET_ALL}"")"
Evolve-main/trading/meta_agents/services/cli_service.py,179,print(item)
Evolve-main/trading/meta_agents/services/cli_service.py,190,print(f.read())
Evolve-main/trading/meta_agents/services/cli_service.py,267,print(result.stdout)
Evolve-main/trading/meta_agents/services/cli_service.py,283,"print(json.dumps(self.config, indent=2))"
Evolve-main/trading/meta_agents/services/cli_service.py,291,"print(json.dumps(value, indent=2))"
Evolve-main/trading/meta_agents/services/cli_service.py,321,"print(f""{i + 1}: {readline.get_history_item(i + 1)}"")"
Evolve-main/trading/meta_agents/services/cli_service.py,335,print(arg)
Evolve-main/trading/meta_agents/services/cli_service.py,339,print(datetime.now().strftime('%Y-%m-%d %H:%M:%S'))
Evolve-main/trading/meta_agents/services/cli_service.py,343,print(getpass.getuser())
Evolve-main/trading/meta_agents/services/cli_service.py,351,"print(f""{key}={value}"")"
Evolve-main/trading/meta_agents/services/cli_service.py,356,print(value)
Evolve-main/trading/meta_agents/services/cli_service.py,407,"self.console.print(f""[red]Error: {str(e)}[/red]"")"
Evolve-main/trading/meta_agents/services/cli_service.py,421,"self.console.print(f""[red]Error: {str(e)}[/red]"")"
Evolve-main/trading/meta_agents/services/cli_service.py,433,"self.console.print(f""[red]Error: {str(e)}[/red]"")"
Evolve-main/trading/meta_agents/services/cli_service.py,445,"self.console.print(f""[red]Error: {str(e)}[/red]"")"
Evolve-main/trading/meta_agents/services/cli_service.py,453,"self.console.print(f""[red]Error: {str(e)}[/red]"")"
Evolve-main/trading/meta_agents/services/cli_service.py,455,# TODO: Implement metrics display logic
Evolve-main/trading/meta_agents/services/cli_service.py,465,self.console.print(table)
Evolve-main/trading/meta_agents/services/cli_service.py,467,"self.console.print(f""[red]Error: {str(e)}[/red]"")"
Evolve-main/trading/meta_agents/services/cli_service.py,472,self.console.print(
Evolve-main/trading/meta_agents/services/cli_service.py,509,"print(""\nGoodbye!"")"
Evolve-main/trading/meta_agents/services/config_service.py,305,# TODO: Implement schema validation
Evolve-main/trading/meta_agents/services/config_service.py,486,"print(json.dumps(service.get_config(args.get), indent=2))"
Evolve-main/trading/meta_agents/services/config_service.py,491,"print(json.dumps(service.get_config_history(args.history), indent=2))"
Evolve-main/trading/meta_agents/services/logging_service.py,69,"print(f""Error loading config: {str(e)}"")"
Evolve-main/trading/meta_agents/services/logging_service.py,110,"print(f""Error setting up database: {str(e)}"")"
Evolve-main/trading/meta_agents/services/logging_service.py,127,"print(f""Error initializing loggers: {str(e)}"")"
Evolve-main/trading/meta_agents/services/logging_service.py,156,"print(f""Error setting up logger {config.name}: {str(e)}"")"
Evolve-main/trading/meta_agents/services/logging_service.py,204,"print(f""Unknown handler type: {handler_type}"")"
Evolve-main/trading/meta_agents/services/logging_service.py,207,"print(f""Error creating handler: {str(e)}"")"
Evolve-main/trading/meta_agents/services/logging_service.py,222,"print(f""Unknown filter type: {filter_type}"")"
Evolve-main/trading/meta_agents/services/logging_service.py,225,"print(f""Error creating filter: {str(e)}"")"
Evolve-main/trading/meta_agents/services/logging_service.py,235,"print(f""Error getting logger: {str(e)}"")"
Evolve-main/trading/meta_agents/services/logging_service.py,269,"print(f""Error logging message: {str(e)}"")"
Evolve-main/trading/meta_agents/services/logging_service.py,321,"print(f""Error getting logs: {str(e)}"")"
Evolve-main/trading/meta_agents/services/logging_service.py,335,"print(f""Cleaned up logs older than {days} days"")"
Evolve-main/trading/meta_agents/services/logging_service.py,337,"print(f""Error cleaning up old logs: {str(e)}"")"
Evolve-main/trading/meta_agents/services/logging_service.py,364,"print(f""Error rotating logs: {str(e)}"")"
Evolve-main/trading/meta_agents/services/logging_service.py,382,"print(f""Error processing log queue: {str(e)}"")"
Evolve-main/trading/meta_agents/services/logging_service.py,403,"print(f""Error in logging service: {str(e)}"")"
Evolve-main/trading/meta_agents/services/logging_service.py,440,"print(""Logging service interrupted"")"
Evolve-main/trading/meta_agents/services/logging_service.py,442,"print(f""Error in logging service: {str(e)}"")"
Evolve-main/trading/models/arima_model.py,406,"print(f""Could not plot results: {e}"")"
Evolve-main/trading/models/autoformer_model.py,71,self.model.eval()
Evolve-main/trading/models/autoformer_model.py,117,self.model.eval()
Evolve-main/trading/models/autoformer_model.py,145,"print(""AutoformerModel: Autoformer wrapper"")"
Evolve-main/trading/models/autoformer_model.py,146,print(self.model)
Evolve-main/trading/models/autoformer_model.py,171,self.model.eval()
Evolve-main/trading/models/autoformer_model.py,194,"print(""SHAP not directly supported for Autoformer. Showing attention weights if available."")"
Evolve-main/trading/models/autoformer_model.py,211,"print(""No attention weights available."")"
Evolve-main/trading/models/base_model.py,411,self.model.eval()
Evolve-main/trading/models/base_model.py,473,self.model.eval()
Evolve-main/trading/models/base_model.py,525,self.model.eval()
Evolve-main/trading/models/base_model.py,591,self.model.eval()
Evolve-main/trading/models/base_model.py,790,self.model.eval()
Evolve-main/trading/models/catboost_model.py,83,"print(""CatBoostModel: CatBoostRegressor wrapper"")"
Evolve-main/trading/models/catboost_model.py,84,print(self.model)
Evolve-main/trading/models/catboost_model.py,90,"print(""CatBoost SHAP summary plot:"")"
Evolve-main/trading/models/lstm_model.py,154,self.eval()
Evolve-main/trading/models/lstm_model.py,599,self.model.eval()
Evolve-main/trading/models/lstm_model.py,708,"print(f""Could not plot results: {e}"")"
Evolve-main/trading/models/prophet_model.py,278,"print(""ProphetModel: Facebook Prophet wrapper"")"
Evolve-main/trading/models/prophet_model.py,279,print(self.model)
Evolve-main/trading/models/prophet_model.py,285,"print(""SHAP not supported for Prophet. Showing component plots instead."")"
Evolve-main/trading/models/tcn_model.py,242,"print(""SHAP is not installed. Please install it with 'pip install shap'."")"
Evolve-main/trading/models/tcn_model.py,294,"print(f'Epoch [{epoch+1}/{epochs}], Loss: {loss.item():.4f}')"
Evolve-main/trading/models/tcn_model.py,316,self.model.eval()
Evolve-main/trading/models/tcn_model.py,396,"print(f""Could not plot results: {e}"")"
Evolve-main/trading/models/xgboost_model.py,333,"print(f""Could not plot results: {e}"")"
Evolve-main/trading/models/xgboost_model.py,631,"print(f""Could not plot results: {e}"")"
Evolve-main/trading/models/advanced/gnn/gnn_model.py,367,self.eval()
Evolve-main/trading/models/advanced/gnn/gnn_model.py,380,"print(f""Early stopping at epoch {epoch}"")"
Evolve-main/trading/models/advanced/gnn/gnn_model.py,388,"print(f""Epoch {epoch}: train_loss = {train_loss.item():.4f}, """
Evolve-main/trading/models/advanced/gnn/gnn_model.py,402,self.eval()
Evolve-main/trading/models/advanced/gnn/gnn_model.py,460,"print(""SHAP is not installed. Please install it with 'pip install shap'."")"
Evolve-main/trading/models/advanced/gnn/gnn_model.py,476,"print('Synthetic test MSE:', ((y_pred.flatten() - df['close'].iloc[80:].values) ** 2).mean())"
Evolve-main/trading/models/advanced/lstm/lstm_model.py,206,self.eval()
Evolve-main/trading/models/advanced/rl/strategy_optimizer.py,243,"print(f""Could not plot results: {e}"")"
Evolve-main/trading/models/advanced/tcn/tcn_model.py,250,self.tcn.eval()
Evolve-main/trading/models/advanced/transformer/time_series_transformer.py,263,self.eval()
Evolve-main/trading/models/advanced/transformer/time_series_transformer.py,473,self.model.eval()
Evolve-main/trading/models/advanced/transformer/time_series_transformer.py,493,"print('Synthetic test MSE:', ((y_pred - df['close'].iloc[80:].values) ** 2).mean())"
Evolve-main/trading/nlp/sandbox_nlp.py,16,"print(""\n=== NLP Sandbox ==="")"
Evolve-main/trading/nlp/sandbox_nlp.py,17,"print(""Type your prompt and press Enter. Type 'exit' to quit.\n"")"
Evolve-main/trading/nlp/sandbox_nlp.py,31,"print(""\n[Entities]"")"
Evolve-main/trading/nlp/sandbox_nlp.py,33,"print(json.dumps(entities, indent=2))"
Evolve-main/trading/nlp/sandbox_nlp.py,35,"print(f""[Intent] {intent}"")"
Evolve-main/trading/nlp/sandbox_nlp.py,37,"print(f""[Routed] {json.dumps(routed, indent=2)}"")"
Evolve-main/trading/nlp/sandbox_nlp.py,39,"print(""\n[LLM Response]"")"
Evolve-main/trading/nlp/sandbox_nlp.py,42,"print(""(streaming)"", end="" "", flush=True)"
Evolve-main/trading/nlp/sandbox_nlp.py,44,"print(chunk, end="""", flush=True)"
Evolve-main/trading/nlp/sandbox_nlp.py,45,print()
Evolve-main/trading/nlp/sandbox_nlp.py,48,print(response)
Evolve-main/trading/nlp/sandbox_nlp.py,50,"print(f""Error: {e}"")"
Evolve-main/trading/nlp/sandbox_nlp.py,51,"print(""\n---\n"")"
Evolve-main/trading/optimization/strategy_optimizer.py,1028,# TODO: Implement plotting functionality for optimization results
Evolve-main/trading/optimization/strategy_optimizer.py,1090,# TODO: Implement actual optimization with cross-validation
Evolve-main/trading/optimization/strategy_optimizer.py,1105,# TODO: Implement save functionality
Evolve-main/trading/optimization/strategy_optimizer.py,1117,# TODO: Implement load functionality
Evolve-main/trading/report/test_simple.py,18,"print(""✅ All imports successful"")"
Evolve-main/trading/report/test_simple.py,21,"print(f""❌ Import error: {e}"")"
Evolve-main/trading/report/test_simple.py,63,"print(f""✅ Report generated successfully: {report_data['report_id']}"")"
Evolve-main/trading/report/test_simple.py,64,"print(f""📊 Trade metrics: {report_data['trade_metrics'].total_trades} trades"")"
Evolve-main/trading/report/test_simple.py,65,"print(f""🤖 Model metrics: MSE = {report_data['model_metrics'].mse:.4f}"")"
Evolve-main/trading/report/test_simple.py,66,"print(f""📁 Files created: {list(report_data['files'].keys())}"")"
Evolve-main/trading/report/test_simple.py,71,"print(f""❌ Report generation error: {e}"")"
Evolve-main/trading/report/test_simple.py,82,"print(f""✅ Client initialized successfully"")"
Evolve-main/trading/report/test_simple.py,83,"print(f""🔍 Service status: {status}"")"
Evolve-main/trading/report/test_simple.py,88,"print(f""❌ Client error: {e}"")"
Evolve-main/trading/report/test_simple.py,93,"print(""🧪 Testing Report Generation System"")"
Evolve-main/trading/report/test_simple.py,94,"print(""="" * 50)"
Evolve-main/trading/report/test_simple.py,106,"print(f""\n🔍 Running {test_name}..."")"
Evolve-main/trading/report/test_simple.py,110,"print(f""❌ {test_name} failed"")"
Evolve-main/trading/report/test_simple.py,112,"print(f""\n"" + ""="" * 50)"
Evolve-main/trading/report/test_simple.py,113,"print(f""📊 Test Results: {passed}/{total} passed"")"
Evolve-main/trading/report/test_simple.py,116,"print(""🎉 All tests passed! Report system is working correctly."")"
Evolve-main/trading/report/test_simple.py,118,"print(""⚠️  Some tests failed. Check the errors above."")"
Evolve-main/trading/services/demo_quant_gpt.py,23,"print(""🤖 QuantGPT Trading Interface Demonstration"")"
Evolve-main/trading/services/demo_quant_gpt.py,24,"print(""="" * 60)"
Evolve-main/trading/services/demo_quant_gpt.py,25,"print(""This demo shows how to use natural language to interact with the trading system."")"
Evolve-main/trading/services/demo_quant_gpt.py,26,"print(""="" * 60)"
Evolve-main/trading/services/demo_quant_gpt.py,29,"print(""\n🔧 Initializing QuantGPT..."")"
Evolve-main/trading/services/demo_quant_gpt.py,36,"print(""✅ QuantGPT initialized successfully!"")"
Evolve-main/trading/services/demo_quant_gpt.py,58,"print(f""\n📝 Running {len(demo_queries)} demo queries..."")"
Evolve-main/trading/services/demo_quant_gpt.py,59,"print(""-"" * 60)"
Evolve-main/trading/services/demo_quant_gpt.py,65,"print(f""\n🎯 Demo {i}: {description}"")"
Evolve-main/trading/services/demo_quant_gpt.py,66,"print(f""Query: '{query}'"")"
Evolve-main/trading/services/demo_quant_gpt.py,67,"print(""-"" * 50)"
Evolve-main/trading/services/demo_quant_gpt.py,81,"print(f""⏱️  Processing Time: {processing_time:.2f} seconds"")"
Evolve-main/trading/services/demo_quant_gpt.py,82,"print(f""🎯 Intent: {parsed.get('intent', 'unknown')}"")"
Evolve-main/trading/services/demo_quant_gpt.py,83,"print(f""📈 Symbol: {parsed.get('symbol', 'N/A')}"")"
Evolve-main/trading/services/demo_quant_gpt.py,84,"print(f""⏰ Timeframe: {parsed.get('timeframe', 'N/A')}"")"
Evolve-main/trading/services/demo_quant_gpt.py,85,"print(f""📅 Period: {parsed.get('period', 'N/A')}"")"
Evolve-main/trading/services/demo_quant_gpt.py,89,"print(f""🔧 Action: {action}"")"
Evolve-main/trading/services/demo_quant_gpt.py,94,"print(f""🏆 Best Model: {best_model['model_type'].upper()}"")"
Evolve-main/trading/services/demo_quant_gpt.py,95,"print(f""📊 Model Score: {best_model['evaluation'].get('overall_score', 0):.2f}"")"
Evolve-main/trading/services/demo_quant_gpt.py,96,"print(f""📈 Models Built: {results.get('models_built', 0)}"")"
Evolve-main/trading/services/demo_quant_gpt.py,97,"print(f""🔍 Models Evaluated: {results.get('models_evaluated', 0)}"")"
Evolve-main/trading/services/demo_quant_gpt.py,102,"print(f""📊 Signal: {signal['signal']}"")"
Evolve-main/trading/services/demo_quant_gpt.py,103,"print(f""💪 Strength: {signal['strength']}"")"
Evolve-main/trading/services/demo_quant_gpt.py,104,"print(f""🎯 Confidence: {signal['confidence']:.1%}"")"
Evolve-main/trading/services/demo_quant_gpt.py,105,"print(f""🧠 Model Score: {signal['model_score']:.2f}"")"
Evolve-main/trading/services/demo_quant_gpt.py,106,"print(f""💭 Reasoning: {signal['reasoning']}"")"
Evolve-main/trading/services/demo_quant_gpt.py,109,"print(f""📊 Market Data Available: {'Yes' if results.get('market_data') else 'No'}"")"
Evolve-main/trading/services/demo_quant_gpt.py,110,"print(f""📈 Plots Generated: {len(results.get('plots', []))}"")"
Evolve-main/trading/services/demo_quant_gpt.py,111,"print(f""🤖 Model Analysis: {'Available' if results.get('model_analysis') else 'Not available'}"")"
Evolve-main/trading/services/demo_quant_gpt.py,115,"print(f""\n🤖 GPT Commentary:"")"
Evolve-main/trading/services/demo_quant_gpt.py,116,"print(""-"" * 30)"
Evolve-main/trading/services/demo_quant_gpt.py,117,print(commentary)
Evolve-main/trading/services/demo_quant_gpt.py,119,"print(""✅ Query processed successfully!"")"
Evolve-main/trading/services/demo_quant_gpt.py,123,"print(f""❌ Error: {error}"")"
Evolve-main/trading/services/demo_quant_gpt.py,124,"print(""💡 This might be due to missing services or data."")"
Evolve-main/trading/services/demo_quant_gpt.py,127,"print(f""❌ Exception: {e}"")"
Evolve-main/trading/services/demo_quant_gpt.py,128,"print(""💡 This might be due to missing dependencies or services."")"
Evolve-main/trading/services/demo_quant_gpt.py,130,"print(""\n"" + ""="" * 60)"
Evolve-main/trading/services/demo_quant_gpt.py,133,"print(""\n📋 Available Parameters"")"
Evolve-main/trading/services/demo_quant_gpt.py,134,"print(""-"" * 30)"
Evolve-main/trading/services/demo_quant_gpt.py,135,"print(f""Symbols: {', '.join(quant_gpt.trading_context['available_symbols'])}"")"
Evolve-main/trading/services/demo_quant_gpt.py,136,"print(f""Timeframes: {', '.join(quant_gpt.trading_context['available_timeframes'])}"")"
Evolve-main/trading/services/demo_quant_gpt.py,137,"print(f""Periods: {', '.join(quant_gpt.trading_context['available_periods'])}"")"
Evolve-main/trading/services/demo_quant_gpt.py,138,"print(f""Models: {', '.join(quant_gpt.trading_context['available_models'])}"")"
Evolve-main/trading/services/demo_quant_gpt.py,141,"print(""\n🧹 Cleaning up..."")"
Evolve-main/trading/services/demo_quant_gpt.py,143,"print(""✅ Demo completed!"")"
Evolve-main/trading/services/demo_quant_gpt.py,145,"print(""\n"" + ""="" * 60)"
Evolve-main/trading/services/demo_quant_gpt.py,146,"print(""🎉 QuantGPT Demonstration Complete!"")"
Evolve-main/trading/services/demo_quant_gpt.py,147,"print(""="" * 60)"
Evolve-main/trading/services/demo_quant_gpt.py,148,"print(""\n💡 Tips for using QuantGPT:"")"
Evolve-main/trading/services/demo_quant_gpt.py,149,"print(""- Be specific about symbols, timeframes, and periods"")"
Evolve-main/trading/services/demo_quant_gpt.py,150,"print(""- Ask for model recommendations, trading signals, or market analysis"")"
Evolve-main/trading/services/demo_quant_gpt.py,151,"print(""- Use natural language - no need to learn specific commands"")"
Evolve-main/trading/services/demo_quant_gpt.py,152,"print(""- The system will automatically route your query to the right services"")"
Evolve-main/trading/services/demo_quant_gpt.py,153,"print(""\n🚀 Ready to start trading with natural language!"")"
Evolve-main/trading/services/demo_quant_gpt.py,177,"print(""\n\n⏹️  Demo interrupted by user"")"
Evolve-main/trading/services/demo_quant_gpt.py,184,"print(f""\n❌ Demo failed: {e}"")"
Evolve-main/trading/services/demo_quant_gpt.py,185,"print(""💡 Make sure Redis is running and all services are available"")"
Evolve-main/trading/services/demo_safe_executor.py,23,"print(""🛡️ Safe Executor Demonstration"")"
Evolve-main/trading/services/demo_safe_executor.py,24,"print(""="" * 60)"
Evolve-main/trading/services/demo_safe_executor.py,25,"print(""This demo shows how to safely execute user-defined models and strategies."")"
Evolve-main/trading/services/demo_safe_executor.py,26,"print(""="" * 60)"
Evolve-main/trading/services/demo_safe_executor.py,29,"print(""\n🔧 Initializing ServiceClient..."")"
Evolve-main/trading/services/demo_safe_executor.py,35,"print(""✅ ServiceClient initialized successfully!"")"
Evolve-main/trading/services/demo_safe_executor.py,38,"print(""\n🎯 Demo 1: Safe Model Execution"")"
Evolve-main/trading/services/demo_safe_executor.py,39,"print(""-"" * 40)"
Evolve-main/trading/services/demo_safe_executor.py,69,"print(""Executing simple moving average model..."")"
Evolve-main/trading/services/demo_safe_executor.py,81,"print(f""Status: {status}"")"
Evolve-main/trading/services/demo_safe_executor.py,82,"print(f""Execution Time: {execution_result.get('execution_time', 0):.2f}s"")"
Evolve-main/trading/services/demo_safe_executor.py,86,"print(f""Prediction: {return_value.get('prediction', 'N/A')}"")"
Evolve-main/trading/services/demo_safe_executor.py,87,"print(f""Moving Average: {return_value.get('moving_average', 'N/A')}"")"
Evolve-main/trading/services/demo_safe_executor.py,88,"print(f""Confidence: {return_value.get('confidence', 'N/A')}"")"
Evolve-main/trading/services/demo_safe_executor.py,90,"print(f""Error: {execution_result.get('error', 'Unknown error')}"")"
Evolve-main/trading/services/demo_safe_executor.py,93,"print(""\n🎯 Demo 2: Safe Strategy Execution"")"
Evolve-main/trading/services/demo_safe_executor.py,94,"print(""-"" * 40)"
Evolve-main/trading/services/demo_safe_executor.py,136,"print(""Executing RSI strategy..."")"
Evolve-main/trading/services/demo_safe_executor.py,148,"print(f""Status: {status}"")"
Evolve-main/trading/services/demo_safe_executor.py,149,"print(f""Execution Time: {execution_result.get('execution_time', 0):.2f}s"")"
Evolve-main/trading/services/demo_safe_executor.py,153,"print(f""Signal: {return_value.get('signal', 'N/A')}"")"
Evolve-main/trading/services/demo_safe_executor.py,154,"print(f""Confidence: {return_value.get('confidence', 'N/A')}"")"
Evolve-main/trading/services/demo_safe_executor.py,155,"print(f""RSI: {return_value.get('rsi', 'N/A')}"")"
Evolve-main/trading/services/demo_safe_executor.py,156,"print(f""Reasoning: {return_value.get('reasoning', 'N/A')}"")"
Evolve-main/trading/services/demo_safe_executor.py,158,"print(f""Error: {execution_result.get('error', 'Unknown error')}"")"
Evolve-main/trading/services/demo_safe_executor.py,161,"print(""\n🎯 Demo 3: Safe Indicator Execution"")"
Evolve-main/trading/services/demo_safe_executor.py,162,"print(""-"" * 40)"
Evolve-main/trading/services/demo_safe_executor.py,201,"print(""Executing MACD indicator..."")"
Evolve-main/trading/services/demo_safe_executor.py,213,"print(f""Status: {status}"")"
Evolve-main/trading/services/demo_safe_executor.py,214,"print(f""Execution Time: {execution_result.get('execution_time', 0):.2f}s"")"
Evolve-main/trading/services/demo_safe_executor.py,218,"print(f""MACD: {return_value.get('macd', 'N/A')}"")"
Evolve-main/trading/services/demo_safe_executor.py,219,"print(f""Fast MA: {return_value.get('fast_ma', 'N/A')}"")"
Evolve-main/trading/services/demo_safe_executor.py,220,"print(f""Slow MA: {return_value.get('slow_ma', 'N/A')}"")"
Evolve-main/trading/services/demo_safe_executor.py,221,"print(f""Signal: {return_value.get('signal', 'N/A')}"")"
Evolve-main/trading/services/demo_safe_executor.py,223,"print(f""Error: {execution_result.get('error', 'Unknown error')}"")"
Evolve-main/trading/services/demo_safe_executor.py,226,"print(""\n🎯 Demo 4: Error Handling (Dangerous Code)"")"
Evolve-main/trading/services/demo_safe_executor.py,227,"print(""-"" * 40)"
Evolve-main/trading/services/demo_safe_executor.py,239,"print(""Attempting to execute dangerous code..."")"
Evolve-main/trading/services/demo_safe_executor.py,251,"print(f""Status: {status}"")"
Evolve-main/trading/services/demo_safe_executor.py,254,"print(""✅ Dangerous code was properly blocked!"")"
Evolve-main/trading/services/demo_safe_executor.py,255,"print(f""Error: {execution_result.get('error', 'Unknown error')}"")"
Evolve-main/trading/services/demo_safe_executor.py,257,"print(""❌ Dangerous code was not properly blocked"")"
Evolve-main/trading/services/demo_safe_executor.py,259,"print(""❌ No response from service"")"
Evolve-main/trading/services/demo_safe_executor.py,262,"print(""\n🎯 Demo 5: Timeout Handling"")"
Evolve-main/trading/services/demo_safe_executor.py,263,"print(""-"" * 40)"
Evolve-main/trading/services/demo_safe_executor.py,274,"print(""Executing code that should timeout..."")"
Evolve-main/trading/services/demo_safe_executor.py,286,"print(f""Status: {status}"")"
Evolve-main/trading/services/demo_safe_executor.py,287,"print(f""Execution Time: {execution_result.get('execution_time', 0):.2f}s"")"
Evolve-main/trading/services/demo_safe_executor.py,290,"print(""✅ Code was properly timed out!"")"
Evolve-main/trading/services/demo_safe_executor.py,292,"print(f""Unexpected status: {status}"")"
Evolve-main/trading/services/demo_safe_executor.py,294,"print(""❌ No response from service"")"
Evolve-main/trading/services/demo_safe_executor.py,297,"print(""\n🎯 Demo 6: Get SafeExecutor Statistics"")"
Evolve-main/trading/services/demo_safe_executor.py,298,"print(""-"" * 40)"
Evolve-main/trading/services/demo_safe_executor.py,303,"print(f""Total Executions: {stats.get('total_executions', 0)}"")"
Evolve-main/trading/services/demo_safe_executor.py,304,"print(f""Successful Executions: {stats.get('successful_executions', 0)}"")"
Evolve-main/trading/services/demo_safe_executor.py,305,"print(f""Failed Executions: {stats.get('failed_executions', 0)}"")"
Evolve-main/trading/services/demo_safe_executor.py,306,"print(f""Success Rate: {stats.get('success_rate', 0):.1%}"")"
Evolve-main/trading/services/demo_safe_executor.py,307,"print(f""Total Execution Time: {stats.get('total_execution_time', 0):.2f}s"")"
Evolve-main/trading/services/demo_safe_executor.py,308,"print(f""Average Execution Time: {stats.get('average_execution_time', 0):.2f}s"")"
Evolve-main/trading/services/demo_safe_executor.py,310,"print(""❌ Could not retrieve statistics"")"
Evolve-main/trading/services/demo_safe_executor.py,313,"print(""\n🧹 Cleaning up..."")"
Evolve-main/trading/services/demo_safe_executor.py,316,"print(""✅ Cleanup completed successfully"")"
Evolve-main/trading/services/demo_safe_executor.py,318,"print(""❌ Cleanup failed"")"
Evolve-main/trading/services/demo_safe_executor.py,322,"print(""\n"" + ""="" * 60)"
Evolve-main/trading/services/demo_safe_executor.py,323,"print(""🎉 Safe Executor Demonstration Complete!"")"
Evolve-main/trading/services/demo_safe_executor.py,324,"print(""="" * 60)"
Evolve-main/trading/services/demo_safe_executor.py,325,"print(""\n💡 Key Features Demonstrated:"")"
Evolve-main/trading/services/demo_safe_executor.py,326,"print(""- Safe execution of user-defined models"")"
Evolve-main/trading/services/demo_safe_executor.py,327,"print(""- Strategy execution with market data"")"
Evolve-main/trading/services/demo_safe_executor.py,328,"print(""- Technical indicator calculation"")"
Evolve-main/trading/services/demo_safe_executor.py,329,"print(""- Security validation (blocks dangerous code)"")"
Evolve-main/trading/services/demo_safe_executor.py,330,"print(""- Timeout protection"")"
Evolve-main/trading/services/demo_safe_executor.py,331,"print(""- Resource monitoring and statistics"")"
Evolve-main/trading/services/demo_safe_executor.py,332,"print(""\n🚀 Ready to safely execute custom trading code!"")"
Evolve-main/trading/services/demo_safe_executor.py,344,"print(""\n\n⏹️  Demo interrupted by user"")"
Evolve-main/trading/services/demo_safe_executor.py,351,"print(f""\n❌ Demo failed: {e}"")"
Evolve-main/trading/services/demo_safe_executor.py,352,"print(""💡 Make sure Redis is running and the SafeExecutor service is available"")"
Evolve-main/trading/services/launch_quant_gpt.py,70,"print(""\n🤖 QuantGPT Trading Interface"")"
Evolve-main/trading/services/launch_quant_gpt.py,71,"print(""="" * 50)"
Evolve-main/trading/services/launch_quant_gpt.py,72,"print(""Enter your trading queries in natural language:"")"
Evolve-main/trading/services/launch_quant_gpt.py,73,"print(""Examples:"")"
Evolve-main/trading/services/launch_quant_gpt.py,74,"print(""- 'Give me the best model for NVDA over 90 days'"")"
Evolve-main/trading/services/launch_quant_gpt.py,75,"print(""- 'Should I long TSLA this week?'"")"
Evolve-main/trading/services/launch_quant_gpt.py,76,"print(""- 'Analyze BTCUSDT market conditions'"")"
Evolve-main/trading/services/launch_quant_gpt.py,77,"print(""- 'What's the trading signal for AAPL?'"")"
Evolve-main/trading/services/launch_quant_gpt.py,78,"print(""Type 'quit' to exit"")"
Evolve-main/trading/services/launch_quant_gpt.py,79,"print(""="" * 50)"
Evolve-main/trading/services/launch_quant_gpt.py,98,"print(""\n📊 Results:"")"
Evolve-main/trading/services/launch_quant_gpt.py,99,"print(""-"" * 30)"
Evolve-main/trading/services/launch_quant_gpt.py,104,"print(f""Intent: {parsed.get('intent', 'unknown')}"")"
Evolve-main/trading/services/launch_quant_gpt.py,105,"print(f""Symbol: {parsed.get('symbol', 'N/A')}"")"
Evolve-main/trading/services/launch_quant_gpt.py,106,"print(f""Timeframe: {parsed.get('timeframe', 'N/A')}"")"
Evolve-main/trading/services/launch_quant_gpt.py,107,"print(f""Period: {parsed.get('period', 'N/A')}"")"
Evolve-main/trading/services/launch_quant_gpt.py,112,"print(f""Action: {action}"")"
Evolve-main/trading/services/launch_quant_gpt.py,117,"print(f""Best Model: {best_model['model_type'].upper()}"")"
Evolve-main/trading/services/launch_quant_gpt.py,118,"print(f""Model Score: {best_model['evaluation'].get('overall_score', 0):.2f}"")"
Evolve-main/trading/services/launch_quant_gpt.py,123,"print(f""Signal: {signal['signal']}"")"
Evolve-main/trading/services/launch_quant_gpt.py,124,"print(f""Strength: {signal['strength']}"")"
Evolve-main/trading/services/launch_quant_gpt.py,125,"print(f""Confidence: {signal['confidence']:.1%}"")"
Evolve-main/trading/services/launch_quant_gpt.py,130,"print(f""\n🤖 GPT Commentary:"")"
